
[00:00:00.000 --> 00:00:04.000]   [music]
[00:42:03.680 --> 00:42:07.600]   So they're, they're body painted with their uniforms, but they're naked and they can't
[00:42:07.600 --> 00:42:08.600]   stop.
[00:42:08.600 --> 00:42:09.600]   They can't deliver a line.
[00:42:09.600 --> 00:42:10.600]   They can't, they can't say a thing.
[00:42:10.600 --> 00:42:11.600]   Right.
[00:42:11.600 --> 00:42:12.600]   It's pretty funny.
[00:42:12.600 --> 00:42:13.600]   And it's compelling.
[00:42:13.600 --> 00:42:15.640]   You keep, but you know why you're watching it.
[00:42:15.640 --> 00:42:18.400]   You're watching to see if any naughty bits show, which they don't.
[00:42:18.400 --> 00:42:21.480]   Well, I was, I was reading a memoir from a flight attendant who said that that was one
[00:42:21.480 --> 00:42:24.960]   of the tricks that like they used to use, uh, when they're just when they're trying
[00:42:24.960 --> 00:42:27.800]   to get a sense because they know they're going to be dealing with 200 total strangers
[00:42:27.800 --> 00:42:31.600]   for the next three hours in a, in a sealed tube that can't escape from that.
[00:42:31.600 --> 00:42:35.520]   One of the things that keeping out for us, who, who is watching the stay safety video?
[00:42:35.520 --> 00:42:36.520]   Great.
[00:42:36.520 --> 00:42:37.520]   Those are people we don't don't worry about.
[00:42:37.520 --> 00:42:38.520]   They're going to be great.
[00:42:38.520 --> 00:42:40.320]   They're going to be really good to take care of.
[00:42:40.320 --> 00:42:44.840]   Uh, also on the other end of the scale was who do we have to remind to please turn off
[00:42:44.840 --> 00:42:45.840]   that phone right now?
[00:42:45.840 --> 00:42:49.320]   Those are the people, those are the guys who you will not get away with anything with
[00:42:49.320 --> 00:42:51.920]   a person because she is watching you every step of the way.
[00:42:51.920 --> 00:42:55.160]   Cause you are, you are the person who will disable the smoke detector in the lab.
[00:42:55.160 --> 00:42:56.160]   Yes.
[00:42:56.160 --> 00:42:57.160]   There's always one.
[00:42:57.160 --> 00:42:58.160]   Excuse me.
[00:42:58.160 --> 00:43:02.160]   I am a masters of engineering for MIT.
[00:43:02.160 --> 00:43:06.760]   I know how to disconnect this and make sure it's reconnected properly.
[00:43:06.760 --> 00:43:09.920]   See now, see now, I, I've, I've come to the opinion that they should, you know, for the
[00:43:09.920 --> 00:43:16.480]   escape, you know, the, uh, um, just to be on the, uh, uh, whatever the escape route.
[00:43:16.480 --> 00:43:17.480]   Escape out.
[00:43:17.480 --> 00:43:19.240]   I like to call it the escape route.
[00:43:19.240 --> 00:43:25.720]   So the exit rope, I think that if, if you take a like a $500 one day course on how to
[00:43:25.720 --> 00:43:28.600]   use the door and how to get off the, you should always get it.
[00:43:28.600 --> 00:43:29.600]   No, you should be out.
[00:43:29.600 --> 00:43:30.600]   You should have priority.
[00:43:30.600 --> 00:43:32.100]   So if no one else has it, you should always be able to get it.
[00:43:32.100 --> 00:43:33.100]   I'm trained.
[00:43:33.100 --> 00:43:34.100]   I'm trained in escape artists.
[00:43:34.100 --> 00:43:37.140]   I have a certificate that says, I know how to open that door and I, I would pay $500
[00:43:37.140 --> 00:43:39.080]   just to get on, just to get on that slide.
[00:43:39.080 --> 00:43:40.440]   You know, put the arms across.
[00:43:40.440 --> 00:43:43.080]   Steve Brill, paging, Steve Brill, another bad business idea.
[00:43:43.080 --> 00:43:44.480]   It would be great.
[00:43:44.480 --> 00:43:47.160]   I'm just picturing it like standing up the middle of the hotel.
[00:43:47.160 --> 00:43:48.880]   So everybody, don't worry.
[00:43:48.880 --> 00:43:51.840]   I've been certified in the car and exit opening.
[00:43:51.840 --> 00:43:55.480]   So, so, of course the only reason I would do it is so that I have priority for ball
[00:43:55.480 --> 00:43:56.480]   kid.
[00:43:56.480 --> 00:43:57.480]   Right.
[00:43:57.480 --> 00:43:59.040]   You know, I just want to, you know, you're paying 500.
[00:43:59.040 --> 00:44:00.040]   It's like clear.
[00:44:00.040 --> 00:44:02.680]   You're paying $500 for the, for access to leg room.
[00:44:02.680 --> 00:44:03.680]   Yeah.
[00:44:03.680 --> 00:44:04.680]   And I would do it in a second.
[00:44:04.680 --> 00:44:09.080]   I would pay $50 to sit next to somebody who's been certified and not putting 85 frickin
[00:44:09.080 --> 00:44:12.560]   pounds for the stuff in the overhead and both budget get right against the door.
[00:44:12.560 --> 00:44:16.680]   Ladies and gentlemen, I want to let you know we have officially entered this week in travel.
[00:44:16.680 --> 00:44:17.680]   Give the rat.
[00:44:17.680 --> 00:44:18.680]   Hey, what about those guys?
[00:44:18.680 --> 00:44:20.680]   I mean, that's all right.
[00:44:20.680 --> 00:44:21.680]   What's the deal?
[00:44:21.680 --> 00:44:22.680]   Hey, yeah.
[00:44:22.680 --> 00:44:25.280]   Actually in the rattle zone.
[00:44:25.280 --> 00:44:27.960]   I guess I was.
[00:44:27.960 --> 00:44:30.360]   I guess I could talk about this.
[00:44:30.360 --> 00:44:35.000]   We got, we got tired of saying such mean and ugly things about Apple, you know, we're
[00:44:35.000 --> 00:44:37.120]   not here to be seen toward Apple.
[00:44:37.120 --> 00:44:38.120]   Are we?
[00:44:38.120 --> 00:44:39.120]   It's 80D day.
[00:44:39.120 --> 00:44:43.080]   It is keyboards, Apple keyboards, vulnerable to firmware.
[00:44:43.080 --> 00:44:44.480]   Heck.
[00:44:44.480 --> 00:44:49.440]   This from OS news.com.
[00:44:49.440 --> 00:44:52.760]   keyboards like all, you know, I think probably all PC keyboards have the same thing.
[00:44:52.760 --> 00:44:53.760]   They have flash memory.
[00:44:53.760 --> 00:44:54.760]   They have RAM.
[00:44:54.760 --> 00:44:55.760]   They have firmware.
[00:44:55.760 --> 00:45:00.960]   Uh, K Chan, a security researcher, reporting his findings at the black hat conference.
[00:45:00.960 --> 00:45:05.800]   He's found a way to easily install keystroke loggers and other malicious code right inside
[00:45:05.800 --> 00:45:08.320]   the keyboard in the existing RAM.
[00:45:08.320 --> 00:45:10.480]   Uh, very easy to do this.
[00:45:10.480 --> 00:45:12.400]   Thanks to apples.
[00:45:12.400 --> 00:45:19.040]   HID firmware updater tool, which comes with every apple computer.
[00:45:19.040 --> 00:45:20.520]   The tools run a breakpoint set.
[00:45:20.520 --> 00:45:23.200]   You simply cut and paste the new code of the firmware image and memory.
[00:45:23.200 --> 00:45:24.600]   That's it.
[00:45:24.600 --> 00:45:25.600]   Nothing is encrypted.
[00:45:25.600 --> 00:45:26.600]   Nothing decrypted.
[00:45:26.600 --> 00:45:27.600]   Simple to do.
[00:45:27.600 --> 00:45:29.360]   And here's the key.
[00:45:29.360 --> 00:45:30.360]   You could do it remotely.
[00:45:30.360 --> 00:45:32.320]   A malformed website.
[00:45:32.320 --> 00:45:33.320]   No problem.
[00:45:33.320 --> 00:45:35.200]   And by the way, rebooting doesn't help.
[00:45:35.200 --> 00:45:36.560]   You can't pull any batteries.
[00:45:36.560 --> 00:45:38.800]   It's impossible to detect.
[00:45:38.800 --> 00:45:44.960]   And with the one kilobyte of free space left inside the keyboard, that's quite a few keystrokes,
[00:45:44.960 --> 00:45:48.320]   thousand keystrokes you can, you can store.
[00:45:48.320 --> 00:45:50.040]   Uh, so just a word of warning.
[00:45:50.040 --> 00:45:51.720]   I don't know what you do.
[00:45:51.720 --> 00:45:54.400]   Stay away from malicious websites.
[00:45:54.400 --> 00:45:55.400]   My advice.
[00:45:55.400 --> 00:45:59.480]   I think that these are always the best weeks out of the year, uh, when a black hat conference
[00:45:59.480 --> 00:46:00.480]   is going on.
[00:46:00.480 --> 00:46:04.800]   Uh, because this is the week when everybody's get everyone who comes up, everybody's whose
[00:46:04.800 --> 00:46:08.880]   job it is and whose hobby it is to come up with the most insanely wonderful and interesting
[00:46:08.880 --> 00:46:13.800]   ways of compromising a computer, guess together in one hotel, one hotel, uh, for about three
[00:46:13.800 --> 00:46:14.800]   or four days.
[00:46:14.800 --> 00:46:16.640]   And that's when all these stories come out.
[00:46:16.640 --> 00:46:19.680]   Uh, and so usually it's sort of like a distant early warning system.
[00:46:19.680 --> 00:46:23.240]   It's the, it's the, the thunder heads you see on the horizon that the fact that people
[00:46:23.240 --> 00:46:27.600]   are discovered, they have discovered this and are talking about it publicly.
[00:46:27.600 --> 00:46:30.520]   It doesn't mean that this exploit is out there, but just that it's possible.
[00:46:30.520 --> 00:46:33.720]   That gives everybody sort of a three or four month head start to sort of fix it before
[00:46:33.720 --> 00:46:35.880]   someone finds out a way to actually exploit it.
[00:46:35.880 --> 00:46:37.680]   It's in the lab, but not in the wild.
[00:46:37.680 --> 00:46:38.680]   Yeah.
[00:46:38.680 --> 00:46:42.320]   It's a, it's a time when, yeah, this is a time when, uh, I mean, for the past, uh, for
[00:46:42.320 --> 00:46:45.720]   the past week, I can't tell you how many times I've been in conversations with editors and
[00:46:45.720 --> 00:46:47.440]   producers saying, is this a story?
[00:46:47.440 --> 00:46:49.440]   I'm saying, well, probably not.
[00:46:49.440 --> 00:46:52.720]   It's, it's, it's a story that you would run at the end of the week highlighting all the
[00:46:52.720 --> 00:46:54.160]   different things that have been discovered.
[00:46:54.160 --> 00:46:59.320]   But no, this is not bump your bump, uh, the secretary of States interview on, on Monday
[00:46:59.320 --> 00:47:03.320]   morning at eight AM to talk about this wonderful wildfire virus is going to be taking over
[00:47:03.320 --> 00:47:04.320]   everybody's computer.
[00:47:04.320 --> 00:47:09.480]   As, as we know anybody who's, who's actually been attacked by these in the, in like, I
[00:47:09.480 --> 00:47:13.040]   don't, well, this was just announced last week, but I'm saying with any of these, I haven't,
[00:47:13.040 --> 00:47:14.880]   I haven't had an apple.
[00:47:14.880 --> 00:47:15.880]   Uh, you might not know.
[00:47:15.880 --> 00:47:20.280]   I mean, I, I mean, this particularly wanted, you wouldn't, there's no way of knowing you've
[00:47:20.280 --> 00:47:21.280]   been hacked.
[00:47:21.280 --> 00:47:22.280]   Yeah.
[00:47:22.280 --> 00:47:25.320]   But I think there's been, we were talking about other hacks and other firmware hacks and
[00:47:25.320 --> 00:47:29.880]   other quick time hacks and SMS hacks and there's a, and there's always the case at Black Hat.
[00:47:29.880 --> 00:47:30.880]   There's a lot of stuff announced.
[00:47:30.880 --> 00:47:31.880]   Right.
[00:47:31.880 --> 00:47:34.960]   I mean, I, I think we, we haven't gotten to it yet, but the big story about the SMS hack
[00:47:34.960 --> 00:47:38.960]   on, uh, on the iPhone, I didn't hear about it, but thank God apple put that, I didn't
[00:47:38.960 --> 00:47:41.720]   hear about anybody getting hacked, but thank God apple put that at patch out because they
[00:47:41.720 --> 00:47:43.320]   would have been right.
[00:47:43.320 --> 00:47:46.640]   I mean, that was, that's a, that's a huge one and there's a lot of money to be made and
[00:47:46.640 --> 00:47:47.920]   there are a lot of iPhones out there.
[00:47:47.920 --> 00:47:48.920]   Right.
[00:47:48.920 --> 00:47:52.680]   The problem with the keyboard hack is, you know, so it's not so easy to get the information
[00:47:52.680 --> 00:47:53.680]   out of the keyboard.
[00:47:53.680 --> 00:47:54.680]   Right.
[00:47:54.680 --> 00:47:59.680]   Uh, you know, you, you could do this, but there's, you know, to be perfectly honest,
[00:47:59.680 --> 00:48:01.320]   you can do this on a PC keyboard too.
[00:48:01.320 --> 00:48:02.720]   And there's a lot more of them out there.
[00:48:02.720 --> 00:48:03.720]   Right.
[00:48:03.720 --> 00:48:07.360]   A lot of these, a lot of these hacks, they do take the form of urban legends almost.
[00:48:07.360 --> 00:48:11.520]   They, they are real, but it's, it's more like you don't hear about, oh, well, a friend
[00:48:11.520 --> 00:48:14.920]   of mine, okay, or a friend of a friend, he was hiking to the Amazon.
[00:48:14.920 --> 00:48:18.840]   He got bit by a mosquito and it really ish for like four days and he had to like put
[00:48:18.840 --> 00:48:21.120]   something topical on it for the wealth meltdown.
[00:48:21.120 --> 00:48:22.680]   That's not, and that's not a good urban legend.
[00:48:22.680 --> 00:48:27.000]   It's, while there was an earwig that totaled into his ear canal and laid these eggs beyond
[00:48:27.000 --> 00:48:29.160]   the eardrum and took over his brain.
[00:48:29.160 --> 00:48:31.120]   I said that on that gallery, man.
[00:48:31.120 --> 00:48:33.120]   So I mean, literally it's the same thing.
[00:48:33.120 --> 00:48:36.480]   Well, there is this sort of a quick time exploit that if you have an unpashed version of,
[00:48:36.480 --> 00:48:40.280]   of quick time embedded player, then if they properly malformed website can blah, blah,
[00:48:40.280 --> 00:48:44.280]   blah, that isn't a really great thing to report a black hat, but there is a way to put a,
[00:48:44.280 --> 00:48:46.200]   put a virus inside your keyboard.
[00:48:46.200 --> 00:48:47.200]   Right.
[00:48:47.200 --> 00:48:49.320]   That where you can't antivirus program, can't find it.
[00:48:49.320 --> 00:48:50.320]   You can't reflash.
