
[00:00:00.000 --> 00:00:04.000]   [music]
[01:30:21.560 --> 01:30:22.560]   It's very tempting.
[01:30:22.560 --> 01:30:25.520]   The other thing that you can do, it takes additional hacking.
[01:30:25.520 --> 01:30:28.280]   You have to download an OS 10 package from Apple.
[01:30:28.280 --> 01:30:32.040]   You can make it the Apple TV, see a USB drive.
[01:30:32.040 --> 01:30:33.720]   So this has been rumored.
[01:30:33.720 --> 01:30:37.200]   There are people on the Mac break weekly team who have a Drobo hooked up to it.
[01:30:37.200 --> 01:30:38.200]   Yeah.
[01:30:38.200 --> 01:30:39.200]   Terabyte of content.
[01:30:39.200 --> 01:30:44.000]   But you know, it's the old, you know, necessity is the motherhood of invention.
[01:30:44.000 --> 01:30:48.000]   Yeah, I'm not going to invent anything, but eventually I'm going to need to and I have
[01:30:48.000 --> 01:30:53.440]   the 160 gig Apple TV and I think it's up to like 120 gigs of content.
[01:30:53.440 --> 01:30:58.720]   And I know that the, you know, that the Mac that it's slave to will start guessing which,
[01:30:58.720 --> 01:31:00.560]   you know, which stuff is to keep.
[01:31:00.560 --> 01:31:05.040]   But the other thing is with a again, with a four, almost five year old in the house,
[01:31:05.040 --> 01:31:08.760]   God forbid the one movie that he wants to watch today isn't one that's already on, you
[01:31:08.760 --> 01:31:13.360]   know, so yeah, hooking up a Drobo to the back of Apple TV, which should be.
[01:31:13.360 --> 01:31:17.160]   You just copy, you have to copy the stuff off the Apple TV.
[01:31:17.160 --> 01:31:19.960]   It doesn't sit, you know, the iTunes won't sink to the Drobo.
[01:31:19.960 --> 01:31:20.960]   Right.
[01:31:20.960 --> 01:31:24.480]   It's just 16 is external storage, but then there's a Nido TV.
[01:31:24.480 --> 01:31:25.880]   There's a DVD player program.
[01:31:25.880 --> 01:31:30.160]   It's just as DVD in the menu and it can browse that folder.
[01:31:30.160 --> 01:31:31.640]   And so you can play anything out of there.
[01:31:31.640 --> 01:31:38.560]   So I just weird overall though that there's so much hacking going on with the Apple TV
[01:31:38.560 --> 01:31:43.400]   and it, you know, and it just doesn't seem like Apple's got got the pedal to the metal
[01:31:43.400 --> 01:31:44.400]   on that.
[01:31:44.400 --> 01:31:45.400]   Yeah.
[01:31:45.400 --> 01:31:46.400]   On that device.
[01:31:46.400 --> 01:31:50.760]   I'm wondering if all this hacking can happen because Apple absolutely doesn't care what
[01:31:50.760 --> 01:31:52.080]   happens to the Apple TV.
[01:31:52.080 --> 01:31:56.520]   It's just such a non entity or whether it's because they're just using this development
[01:31:56.520 --> 01:32:00.720]   community as sort of the skunk works for what direction should this device go in.
[01:32:00.720 --> 01:32:04.600]   I mean, I think I think that's flattering to Apple to think that they would do something
[01:32:04.600 --> 01:32:07.800]   that clever and that productive with Apple TV.
[01:32:07.800 --> 01:32:10.640]   But man, I mean, Steve's always said it's a hobby.
[01:32:10.640 --> 01:32:14.000]   He says Apple TV is still a hobby for us.
[01:32:14.000 --> 01:32:16.760]   I mean, literally, that's the word he's used.
[01:32:16.760 --> 01:32:18.480]   Yeah, I think it's.
[01:32:18.480 --> 01:32:24.840]   I wish Apple would create an RC helicopter because I would.
[01:32:24.840 --> 01:32:29.880]   I think it's because people don't quite or like the Wall Street analyst types don't
[01:32:29.880 --> 01:32:34.400]   quite get that it's, I guess, you know, clearly, no matter what you think of it, it's a long
[01:32:34.400 --> 01:32:36.920]   term play.
[01:32:36.920 --> 01:32:39.000]   It's not a dud, but it's not a hit.
[01:32:39.000 --> 01:32:40.480]   And so people don't know what to make of it.
[01:32:40.480 --> 01:32:45.080]   So they just call it a hobby to get them off their case about making got the money from
[01:32:45.080 --> 01:32:49.720]   it because it's not like that because the thing when people disparage it as well, it's
[01:32:49.720 --> 01:32:50.880]   a flop.
[01:32:50.880 --> 01:32:55.760]   It's not like there's some other competing device that it's losing to.
[01:32:55.760 --> 01:33:02.320]   It's that this whole field is just still it hasn't hit the mainstream yet.
[01:33:02.320 --> 01:33:03.320]   I don't know.
[01:33:03.320 --> 01:33:10.920]   The beauty of the music scene back in 2001 when the iPod hit was that everybody had unified
[01:33:10.920 --> 01:33:18.880]   on MP3 files and it was there and all Apple had to do was get MP3 decoding working and
[01:33:18.880 --> 01:33:20.800]   they could make a device.
[01:33:20.800 --> 01:33:22.200]   They could just do the rest.
[01:33:22.200 --> 01:33:23.480]   They didn't need anybody's help.
[01:33:23.480 --> 01:33:27.840]   They could just all we need is MP3 decoders will do the rest and boom.
[01:33:27.840 --> 01:33:29.080]   Here's your iPod.
[01:33:29.080 --> 01:33:35.320]   Whereas now it's also split and fractured with all these different flash formats.
[01:33:35.320 --> 01:33:40.280]   There's a lot of good non DRM content out there.
[01:33:40.280 --> 01:33:44.360]   I mean, and they've got the thing with YouTube and so the Apple TV is pretty good for that.
[01:33:44.360 --> 01:33:49.200]   But there's Hulu and all these other great stuff.
[01:33:49.200 --> 01:33:52.040]   But they can't get there's no unifying.
[01:33:52.040 --> 01:33:57.800]   Here's the only thing we need to decode and then we'll do the rest to sort of take anything
[01:33:57.800 --> 01:33:58.800]   you can throw at it.
[01:33:58.800 --> 01:34:03.120]   I mean, that's the holy grail is that there's all this great content and that's what these
[01:34:03.120 --> 01:34:06.560]   hacks are like what we're talking about here.
[01:34:06.560 --> 01:34:13.080]   It's all about letting it you use the Apple TV to view all this great content out there.
[01:34:13.080 --> 01:34:18.840]   And there's just too much federation on the part of the entertainment industry.
[01:34:18.840 --> 01:34:23.400]   You know, the NBC's behind Hulu and CBS is so and so.
[01:34:23.400 --> 01:34:26.000]   Well, that's why these programs like Boxy just are great.
[01:34:26.000 --> 01:34:28.960]   I mean, they just make it a multimedia device.
[01:34:28.960 --> 01:34:29.960]   It's the future.
[01:34:29.960 --> 01:34:34.120]   It's just a little geeky still.
[01:34:34.120 --> 01:34:35.120]   And that's the question.
[01:34:35.120 --> 01:34:37.720]   In fact, you know, Microsoft's were trying to get in this business for a long time with
[01:34:37.720 --> 01:34:39.080]   Xbox and its media center.
[01:34:39.080 --> 01:34:41.400]   I mean, they're very aggressive about this.
[01:34:41.400 --> 01:34:45.720]   And they too say we're not, you know, they will they said our 10 year investment in the
[01:34:45.720 --> 01:34:48.320]   Xbox is so great, we could never recoup it.
[01:34:48.320 --> 01:34:51.920]   You know, we'll always if you look at the R&D cost, it will always be a money loop.
[01:34:51.920 --> 01:34:52.920]   Money will lose.
[01:34:52.920 --> 01:34:54.400]   Oh, all right then.
[01:34:54.400 --> 01:34:58.160]   So they too admit it, but at the same time, it's a very important place to be.
[01:34:58.160 --> 01:35:00.400]   I wish I could run a business like that.
[01:35:00.400 --> 01:35:01.400]   Wouldn't that be great?
[01:35:01.400 --> 01:35:05.400]   You know, it helps that you have a business that makes you five or six billion dollars
[01:35:05.400 --> 01:35:07.560]   a quarter this Windows thing.
[01:35:07.560 --> 01:35:09.400]   You know, it helps to have that.
[01:35:09.400 --> 01:35:12.400]   And run so much beer that I will never be sober again.
[01:35:12.400 --> 01:35:14.800]   So from there, so there.
[01:35:14.800 --> 01:35:16.840]   All right, time for that's a good pick.
[01:35:16.840 --> 01:35:18.480]   I think Boxy is an excellent pick.
[01:35:18.480 --> 01:35:23.880]   You have to get the Apple core LLC.com, ATV to install it.
[01:35:23.880 --> 01:35:26.400]   All worth it though, a great a great device.
[01:35:26.400 --> 01:35:28.880]   It really makes it easy to hack your Apple TV.
[01:35:28.880 --> 01:35:32.640]   And now on to and oh, and Boxy will run on your app.
[01:35:32.640 --> 01:35:35.720]   We should say you don't have to have it on an Apple TV.
[01:35:35.720 --> 01:35:38.360]   You could put it on your Apple computer as well.
[01:35:38.360 --> 01:35:40.560]   And it runs very nicely on a mini or a lap.
[01:35:40.560 --> 01:35:42.760]   I run it on my laptop.
[01:35:42.760 --> 01:35:46.040]   It really does make the MacBook into a great hotel TV.
[01:35:46.040 --> 01:35:48.120]   Yeah, I show you what we shouldn't say.
[01:35:48.120 --> 01:35:50.880]   It's only Apple TV.
[01:35:50.880 --> 01:35:54.200]   And I coach your turn, my friend, to make a pick.
[01:35:54.200 --> 01:35:56.640]   I'm going to call an audible a little bit here
[01:35:56.640 --> 01:35:58.080]   because we talked about something
[01:35:58.080 --> 01:36:02.640]   that I was going to pick next week about the camera
[01:36:02.640 --> 01:36:03.960]   on the iPhone.
[01:36:03.960 --> 01:36:06.280]   There is a really cool little attachment
[01:36:06.280 --> 01:36:08.440]   that Griffin Technologies makes.
[01:36:08.440 --> 01:36:12.000]   It's called the Clarify CLARIFI.
[01:36:12.000 --> 01:36:16.920]   It is a what looks like a standard rubberized iPhone case.
[01:36:16.920 --> 01:36:18.880]   But you turn it over and you find
[01:36:18.880 --> 01:36:24.120]   that there is a little sliding door above the camera lens.
[01:36:24.120 --> 01:36:27.200]   And you can slide in a close-up lens or slide it off.
[01:36:27.200 --> 01:36:28.560]   But you're kidding.
[01:36:28.560 --> 01:36:31.080]   And so if you go to griventechnology.com,
[01:36:31.080 --> 01:36:32.760]   I think I sent you guys the link.
[01:36:32.760 --> 01:36:35.400]   You can actually see before and after pictures.
[01:36:35.400 --> 01:36:37.560]   It does two cool things.
[01:36:37.560 --> 01:36:40.200]   Both of them, of course, regarding two close focusing.
[01:36:40.200 --> 01:36:45.240]   Number one, if you go to Flickr and look for the Clarify CLARIFI,
[01:36:45.240 --> 01:36:47.600]   again, the way it's the weird way it's spelled,
[01:36:47.600 --> 01:36:50.400]   for pool photos, they have a really nice collection
[01:36:50.400 --> 01:36:53.400]   of close-up photos taken with the Clarify
[01:36:53.400 --> 01:36:56.400]   that really sort of show you what some versatility
[01:36:56.400 --> 01:36:59.120]   can do for a camera phone lens.
[01:36:59.120 --> 01:37:01.160]   Some of these pictures are actually very, very pretty.
[01:37:01.160 --> 01:37:04.480]   But it also will hopefully give you
[01:37:04.480 --> 01:37:08.280]   some of that barcode reader reading functions
[01:37:08.280 --> 01:37:10.240]   from the G1 on the iPhone.
[01:37:10.240 --> 01:37:13.040]   It can definitely focus close enough
[01:37:13.040 --> 01:37:16.760]   to adequately get a standard UPC code.
[01:37:16.760 --> 01:37:19.520]   And it's sort of--
[01:37:19.520 --> 01:37:21.560]   I believe they've had some sort of a loose partnership
[01:37:21.560 --> 01:37:23.440]   with a system called Snapper.
[01:37:23.440 --> 01:37:24.440]   S. God.
[01:37:24.440 --> 01:37:26.440]   Remember when we all knew how things were spelled?
[01:37:26.440 --> 01:37:27.680]   No vowels, right?
[01:37:27.680 --> 01:37:29.600]   S-N-A-P-P-R.
[01:37:29.600 --> 01:37:30.600]   Of course not.
[01:37:30.600 --> 01:37:32.720]   Why would it have a vowel?
[01:37:32.720 --> 01:37:36.960]   And it's an iPhone app that works better--
[01:37:36.960 --> 01:37:39.280]   that will take pictures of barcodes.
[01:37:39.280 --> 01:37:41.120]   Obviously, it works better when you have that close-up lens
[01:37:41.120 --> 01:37:41.560]   put on.
[01:37:41.560 --> 01:37:44.080]   But it works in sort of the same way
[01:37:44.080 --> 01:37:46.760]   as the relevant app for the G1.
[01:37:46.760 --> 01:37:48.520]   And that will get the barcode.
[01:37:48.520 --> 01:37:50.840]   It will do a search to find out what product that is.
[01:37:50.840 --> 01:37:54.160]   And then let you save that product information for later
[01:37:54.160 --> 01:37:56.280]   or looking up online.
[01:37:56.280 --> 01:37:57.680]   So do you use this a lot?
[01:37:57.680 --> 01:37:59.920]   I mean, is this do what you want it to do?
[01:37:59.920 --> 01:38:01.560]   Well, that's why I'm calling it audible.
[01:38:01.560 --> 01:38:04.440]   I saw it-- if someone had it at a dinner party,
[01:38:04.440 --> 01:38:06.720]   I was at last week and showed it to me.
[01:38:06.720 --> 01:38:09.840]   And I thought it would-- because I'm one of these people
[01:38:09.840 --> 01:38:12.600]   who, again, if I were practicing Catholic,
[01:38:12.600 --> 01:38:14.120]   I would say prayers before I eat.
[01:38:14.120 --> 01:38:16.400]   Instead, I'd take pictures of this wonderful looking piece
[01:38:16.400 --> 01:38:16.960]   of--
[01:38:16.960 --> 01:38:19.200]   wonderfully looking entree.
[01:38:19.200 --> 01:38:21.160]   And so, well, geez, I got that you should--
[01:38:21.160 --> 01:38:22.560]   You mean, while everybody's saying grace,
[01:38:22.560 --> 01:38:26.120]   you're snapping pictures of the food.
[01:38:26.120 --> 01:38:28.680]   The people that I tend to go out to dinner with tend
[01:38:28.680 --> 01:38:32.520]   and come to their understanding of the universe
[01:38:32.520 --> 01:38:35.200]   from whichever direction makes the most sense to them.
[01:38:35.200 --> 01:38:38.000]   However, they're barely a bowing of hand.
[01:38:38.000 --> 01:38:38.800]   Barely.
[01:38:38.800 --> 01:38:40.480]   But enough-- just enough time for you
[01:38:40.480 --> 01:38:42.600]   to get a picture of the Castolei.
[01:38:42.600 --> 01:38:43.040]   Exactly.
[01:38:43.040 --> 01:38:45.640]   No, believe me.
[01:38:45.640 --> 01:38:48.360]   The greatest compliment I've ever received
[01:38:48.360 --> 01:38:50.240]   about any of my photography is related
[01:38:50.240 --> 01:38:53.320]   to a photo of a stack of pancakes
[01:38:53.320 --> 01:38:57.960]   that I shot at a diner in Watertown about three years ago.
[01:38:57.960 --> 01:39:04.040]   And in one sentence, somebody described their physical reaction
[01:39:04.040 --> 01:39:04.920]   to that picture.
[01:39:04.920 --> 01:39:07.160]   And I can't repeat it or else it would
[01:39:07.160 --> 01:39:09.200]   call for the explicit tag for this podcast.
[01:39:09.200 --> 01:39:14.680]   But I was very, very proud to have inspired
[01:39:14.680 --> 01:39:15.480]   that kind of reaction.
[01:39:15.480 --> 01:39:18.440]   Handcake's so good they're arousing.
[01:39:18.440 --> 01:39:19.360]   Exactly.
[01:39:19.360 --> 01:39:22.520]   Clarify is $34.99.
[01:39:22.520 --> 01:39:26.120]   It guesses kind of like having an add-on macro lens,
[01:39:26.120 --> 01:39:26.960]   kind of, I guess.
[01:39:26.960 --> 01:39:28.320]   Yeah, it's interesting.
[01:39:28.320 --> 01:39:30.040]   Like I said, I'm calling an audible.
[01:39:30.040 --> 01:39:31.440]   Usually, I don't like to recommend things
[01:39:31.440 --> 01:39:33.160]   that I haven't tried myself.
[01:39:33.160 --> 01:39:35.520]   So when I got back from dinner, I fired off an email
[01:39:35.520 --> 01:39:37.480]   to see if I get one just to start playing with.
[01:39:37.480 --> 01:39:38.600]   I haven't received it yet.
[01:39:38.600 --> 01:39:40.680]   But I have seen pictures that have been shot with it.
[01:39:40.680 --> 01:39:42.240]   I have used it.
[01:39:42.240 --> 01:39:44.640]   And I mean, there's nothing to install on the iPhone.
[01:39:44.640 --> 01:39:47.240]   It's just a slide-on lens.
[01:39:47.240 --> 01:39:50.480]   When you're not using it as an accessory lens,
[01:39:50.480 --> 01:39:51.600]   it's just part of the case.
[01:39:51.600 --> 01:39:52.400]   It slides out of the way.
[01:39:52.400 --> 01:39:54.360]   You don't have to really care about it.
[01:39:54.360 --> 01:39:57.560]   And it might be-- if you're the type of person
[01:39:57.560 --> 01:39:58.760]   who likes taking pictures or if you want
[01:39:58.760 --> 01:40:00.800]   to use that cool barcode feature,
[01:40:00.800 --> 01:40:02.480]   then that might be something to take a look at.
[01:40:02.480 --> 01:40:02.640]   Right?
[01:40:02.640 --> 01:40:03.520]   $34.99.
[01:40:03.520 --> 01:40:05.360]   It's not terribly expensive.
[01:40:05.360 --> 01:40:05.840]   No.
[01:40:05.840 --> 01:40:07.920]   And it looks like a decent case, too.
[01:40:07.920 --> 01:40:09.760]   But I think Griffin makes such good stuff.
[01:40:09.760 --> 01:40:11.360]   I'd be willing to buy it.
[01:40:11.360 --> 01:40:12.960]   What I would love to see, though,
[01:40:12.960 --> 01:40:14.960]   I'd love to see them take this one step further.
[01:40:14.960 --> 01:40:18.360]   I'd like to see them have a clarify that has actually
[01:40:18.360 --> 01:40:20.080]   two different lenses in it.
[01:40:20.080 --> 01:40:22.160]   One being the close-up lens, the other being
[01:40:22.160 --> 01:40:24.280]   a neutral density filter that would just
[01:40:24.280 --> 01:40:26.920]   knock down the exposure by one stop.
[01:40:26.920 --> 01:40:29.800]   I'd give them $50 for that case.
[01:40:29.800 --> 01:40:31.400]   Well, if this sells well, maybe.
[01:40:31.400 --> 01:40:35.640]   C-L-A-R-I-F-I, but you get it from griffandtechnologies.com.
[01:40:35.640 --> 01:40:38.080]   And if you search Flickr for C--
[01:40:38.080 --> 01:40:39.080]   Pardon me?
[01:40:39.080 --> 01:40:40.240]   Technology.com.
[01:40:40.240 --> 01:40:41.560]   Technology, I'm sorry.
[01:40:41.560 --> 01:40:42.720]   .com.
[01:40:42.720 --> 01:40:44.360]   I've been talking three times.
[01:40:44.360 --> 01:40:45.040]   I never get it right.
[01:40:45.040 --> 01:40:47.360]   I just Google Griffin, frankly.
[01:40:47.360 --> 01:40:49.280]   Who types in URLs anymore?
[01:40:49.280 --> 01:40:53.120]   And if you use Clarify as a tag on Flickr,
[01:40:53.120 --> 01:40:55.000]   I guess there's some Clarify photos you can look at.
[01:40:55.000 --> 01:40:57.240]   C-L-A-R-I-F-I.
[01:40:57.240 --> 01:40:59.280]   Just the picture I'm seeing on the griffand side,
[01:40:59.280 --> 01:41:00.840]   that seems to make a big difference.
[01:41:00.840 --> 01:41:03.200]   What's good?
[01:41:03.200 --> 01:41:05.600]   Well, I think we've come to the end of our broadcast
[01:41:05.600 --> 01:41:06.080]   day.
[01:41:06.080 --> 01:41:08.040]   And now the tone, the American flag,
[01:41:08.040 --> 01:41:10.520]   and the national anthem will signal a--
[01:41:10.520 --> 01:41:11.200]   no, no, that's it.
[01:41:11.200 --> 01:41:11.600]   I'm sorry.
[01:41:11.600 --> 01:41:12.960]   Wrong broadcast day.
[01:41:12.960 --> 01:41:15.000]   Thank you, John Gruber, for dialing in on us.
[01:41:15.000 --> 01:41:16.800]   I'd love to have you come back.
[01:41:16.800 --> 01:41:17.560]   Always a pleasure.
[01:41:17.560 --> 01:41:18.960]   You're the greatest.
[01:41:18.960 --> 01:41:22.880]   Also, John, and John Reddinger, so nice to meet you.
[01:41:22.880 --> 01:41:25.760]   Gruber, by the way, Gruber's site is daringfireball.net.
[01:41:25.760 --> 01:41:27.480]   Let's not forget that.
[01:41:27.480 --> 01:41:31.560]   And John Reddinger's site is John, the number four,
[01:41:31.560 --> 01:41:33.240]   Lakers.com.
[01:41:33.240 --> 01:41:35.240]   John, four, Lakers.com.
[01:41:35.240 --> 01:41:37.320]   You catch a lot of his videos, all of his videos,
[01:41:37.320 --> 01:41:39.040]   on his special YouTube channel.
[01:41:39.040 --> 01:41:40.840]   John, I'd love to have you back, too.
[01:41:40.840 --> 01:41:41.160]   Thank you.
[01:41:41.160 --> 01:41:41.920]   It was great to be here.
[01:41:41.920 --> 01:41:42.720]   I would love to come back.
[01:41:42.720 --> 01:41:45.240]   Nice to find new Mac geeks out there.
[01:41:45.240 --> 01:41:45.600]   Of course.
[01:41:45.600 --> 01:41:47.480]   Leave me where we're growing in numbers.
[01:41:47.480 --> 01:41:48.560]   Yeah, I can tell.
[01:41:48.560 --> 01:41:49.800]   It's a good feeling.
[01:41:49.800 --> 01:41:53.320]   Andy Inaco, you just remember, you spell his name.
[01:41:53.320 --> 01:41:57.200]   I have no ATKO.
[01:41:57.200 --> 01:42:00.320]   I have no ATKO.
[01:42:00.320 --> 01:42:01.840]   I have an adco.
[01:42:01.840 --> 01:42:04.880]   I have an adco.
[01:42:04.880 --> 01:42:07.320]   CWOB.com is a celestial waste of bandwidth,
[01:42:07.320 --> 01:42:09.360]   of course, the Chicago Sun times as well.
[01:42:09.360 --> 01:42:09.880]   Thank you all.
[01:42:09.880 --> 01:42:11.560]   It's great to talk to you.
[01:42:11.560 --> 01:42:14.200]   Happy Veterans Day again, once again to all of you.
[01:42:14.200 --> 01:42:16.680]   Thank you for those of you who have served for your service.
[01:42:16.680 --> 01:42:17.800]   I'm Leo LaPorte.
[01:42:17.800 --> 01:42:19.800]   We'll see you next time on another Mac break.
[01:42:19.800 --> 01:42:21.720]   This is broke.
[01:42:21.720 --> 01:42:25.080]   [MUSIC PLAYING]
[01:42:25.080 --> 01:42:28.440]   [MUSIC PLAYING]
[01:42:28.440 --> 01:42:31.800]   [MUSIC PLAYING]
[01:42:31.800 --> 01:42:35.160]   [MUSIC PLAYING]
[01:42:35.160 --> 01:42:38.520]   [MUSIC PLAYING]
[01:42:38.520 --> 01:42:41.880]   [MUSIC PLAYING]
[01:42:41.880 --> 01:42:45.240]   [MUSIC PLAYING]
[01:42:45.240 --> 01:42:47.900]   (upbeat music)

